Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
109263,B003WO0JOI,A3JAQUQ4IZRWPM,"Barbara Simpson ""bridgeplayer""",5,7,1,1311292800,NOT AS DESCRIBED  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"DECEPTIVE LABELING and DESCRIPTION. I'm most disappointed with OCEAN SPRAY!!!<br />They carry on about the benefits of cranberries.  But they supply, in this product, mostly GRAPE JUICE. Amazon is not at fault here, but SHOULD provide a disclaimer that this is GRAPE-CRANBERRY JUICE"
17163,B003VVL8NS,A2LNHYBQOTXH4K,Kevin D. Miller,0,4,1,1299369600,THIS IS NOT WHAT YOU HAD IN THE 50'S AND 60'S,"THIS WAS THE WORST FOOD LET DOWN OF MY LIFE!@! THIS IS MADE FROM MODERN JUNK THAT THEY DECIDED TO CALL BONOMO TURKISH TAFFY BECAUSE THEY BOUGHT THE NAME. IF YOU WANT THE REAL THING, MY WIFE IS FROM OHIO AND WE GOT FRENCH CHEWS AND THEY ARE EXACT! EVEN THE POWDER COATING."
485712,B001RVFERK,A2ZBG7MOR367X6,Becky,0,1,1,1331164800,not tasty,"Low calorie, its true. Try other flavors not Salt & Vinegar.  Wish I could return them, but we ate 2.  Or at least tried to, yuck!"
8077,B0012KB4M0,A21JYO15M2PET8,"Karl A. Jeney ""writer, dreamer, idealist""",6,12,1,1298678400,Purina Busy Bone - A Lethal Product for your Dog,"I write this letter after considerable thought and anguish.  On Friday morning, February 25, 2011, I was awakened by the screams of my fianc&eacute;e Lori as she sat on the living room floor cradling Greta, our 2 ½ year-old registered female Pug.  Greta crawled under the coffee table and there choked to death alone on a Purina Busy Bone.<br /><br />I'm left wondering how Purina, a company with a name as iconic as Betty Crocker, Bayer, Gerber and General Mills, could have not only manufactured such a lethal product, but, as I've since discovered on the Internet, has had issues with it in the deaths of other dogs for some time - and not pulled this dangerous item from the shelves.  I find this absolutely appalling.  I'm 57 years-old and I've put my trust in Purina products since I was a child.  And now our beloved Greta, purchased from a breeder as an adorable puppy in the fall of 2008, is dead because of your product.  And Lori, my sweetheart of 32 years, a stroke victim in 2004 and who most certainly can do without this kind of stressful catastrophe; a great animal lover, has had her heart torn asunder.  She's simply devastated - and angry.  And so am I.<br /> Did you know that in the United States its citizens spend more on their pets than their children?  Are you familiar with the Westminster Kennel Club Dog Show series which includes the world's finest breeds in competition for ""Best in Show,"" including the Chinese Pug?  Do you have any idea of the loss we've suffered at your negligent hands?<br /> I could talk about the money we paid for Greta from the breeder, and having her spayed (we don't breed our beloved pets; we keep them as loving companions for as long as we can).  And there are the regular check-ups, and shots and so on.  I find it bitterly ironic that the veterinary office we use is within walking distance of the Kroger store from which we purchased your killing Busy Bone.<br /> I have a 91 year-old father who lives alone.  I visit him at least twice a week, sometimes more if time allows.  He certainly appreciates those visits.  But he also has a fulltime companion - Spencer, his Jack Russell terrier.  Spencer will turn 12 in May.  Dad is disabled, uses a walker, is scheduled for heart-valve replacement surgery at the Cleveland Clinic, and has a myriad of other health issues.  Yet despite them he has managed to take very good care of his dog.  And I believe if it weren't for the loving attention Spencer gives dad, he would not be alive today.  His dog has given him something special - the gift of life.  Something which Purina has stolen away from us.  You'd think that Purina would have the same consideration for the welfare of dogs in this country as a disabled 91 year-old man.  But tragically that's not the case.<br /> Yet there's more.  We also have a male pug which we named Winston because he has the same tenacious bulldog features etched into his amazing face as that of Winston Churchill.  Winston, like Greta was, is truly an individual - a soulful companion.  And like us, he's now subdued.  He's actually depressed because his playmate has disappeared and he doesn't understand why.  This concerns me.<br /> I am a professional photographer and writer by trade.  I work with the general public and I have to present a side to it which instills confidence.  Writing, by nature, requires a certain state of mind as well.  As a result of losing Greta, all I can think about now is me handing her a Busy Bone, not knowing that it would snatch her away from us forever a short while later.  The guilt is killing me.  How can I write?  How can I do anything?  Grief passes they say.  But tragic memories remain fixed for a lifetime.  And what makes things worse in this case is that Greta's death could have been prevented.<br /> Though both Winston and Greta liked the Busy Bone, several times in the past Greta had gagged on it.  So, I served her a smaller portion each time, which, after careful observation I assumed resolved the problem.  In retrospect I should have responded more to the concerns Lori expressed over this potential danger to begin with.  In a brief moment, while we were in another room, Greta died because of your product.  And why should such a product even exist?  Why wasn't it at least labeled as a choking hazard?  Why didn't Purina conduct the adequate safety research before releasing this product to the stores?<br /> The answer is self-evident: Gross negligence.  A negligence which has caused the death of not only our beloved Greta and other dogs, but has now indelibly left its mark in Lori's and my life.  We'll never be able to erase the painful images seared into our minds of her lying still on the floor.  I lie awake at night thinking about it now, as well as remembering digging her grave in our backyard through such anguish that even I, a writer, cannot express in words.  It's now the closest we can get to our special friend.  We are utterly distraught.  Greta, only 2 ½ years-old, healthy and in her prime, a wonderful, loving companion, is gone forever.  It's a horrid loss that cannot be replaced - thanks to Purina.<br /> The very least Purina can do is pull all forms of the Busy Bone from the market immediately, and to conduct adequate, responsible research in the future before releasing any Purina product.<br /><br /> Karl and Lori<br /> Former owners of beloved Greta, purebred female pug.  Our baby.  Gone forever."
348172,B000O160KE,A2YQ126W9VCCXF,"M. Kirsch ""Cyber Reviewer""",8,11,1,1238803200,"Bitter, bitter, bitter","Looking for an alternative for Splenda, I found Truvia in my local grocery store. Truvia is granular like sugar, sweetens well, and even causes Strawberries to produce Juice--something that Splenda, Equal and others do not do.<br /><br />So I searched for Truvia on Amazon and found this product as well. I ordered a box and just tried it. Yuck! It is a fine powder, not a granular substance; the packets are very tiny and hold very little substance. It is difficult to dispense over a quantity of food (like a bowl of Strawberries), and gives the food a bitter taste like Saccharine.<br /><br />I'll be heading to the store for Truvia soon!"
213719,B0039LVLS2,A1V4F97RLJ0G1J,Puckygirl,1,2,1,1306195200,Smart Fries,Not as tasty as Pop Chips.<br /><br />They say they will ship you six kinds and you only get five flavors. They seemed to forget the cheese flavor.<br /><br />All in all I will not buy again.
56948,B0030DH0Q6,A1RYY0309O02Q9,lee,0,5,1,1332633600,Did not work after 2 weeks.,I used the entire bottle in my cats ears after cleaning with another product.  I finally purchased another product that worked immediately.
363049,B0049WV8S8,A12O0PW9KIA8H5,Mark Signorio,0,1,1,1333497600,Cracked after one use,Tray cracked after one use and the knob was detached from the lid. Poor quality. Now I get to deal with trying to return this item. All-in-all a waste of time and $.
548092,B007RTR9G0,A231LBC8EGPO5L,"OutlawPoet ""OutlawPoet""",3,3,1,1345420800,Greasy!,"Let me start by saying that, unlike many other reviewers, I have absolutely no idea what kind of oil is good or bad for hair.  I have, however, always used and liked coconut oil products and, when I saw that listed as one of the ingredients (along with shea butter), I thought I would give it a try.<br /><br />I was also interested in this product more for my dry ends rather than for my scalp.<br /><br />Now, I've read many of the other reviews where they refer to this as an ""ethnic"" hair product.  I read the product description and all the information on the product itself, and don't see that anywhere.  But, since it seems to be an issue, I am mixed race with very long, fine, wavy hair.  I use no ""ethnic"" hair products and never have.<br /><br />On to the product:<br />I decided to use a very small drop of the product strictly on the ends of my hair.  The drop was smaller than a dime.  I rubbed it onto my hands and then into my hair.<br /><br />The smell was not unpleasant and didn't linger very long in my hair.<br /><br />The oil was very greasy.  It coated my hands unpleasantly and left an unpleasant sheen in my hair.  I didn't like the way that it looked so, although the instructions didn't say to do so, I brushed it in.  That made it a bit better, however my hair still looked greasy and heavy.<br /><br />The plain fact is that, like anyone else, I like my hair to look clean. Instead of imparting a healthy shine, this product made my hair look greasy and unwashed.<br /><br />Simply put, I will not be using it again."
429239,B003MWBFMK,A14VQRIH3FDX5K,kittenkatt,5,6,1,1309910400,"Sickening filler ingredients, high price","I think the ingredients in this food speak for themselves - cheap filler & byproducts supplemented with vitamins.  After doing a tiny amount of research on cat nutrition I was absolutely disgusted with myself for feeding this food to my cat for over 3 years.  I am also disgusted that so many veterinarians have apparently been bought off by the Hill's company.<br /><br />This Science Diet formula's first 8 ingredients:<br />1 - Brewers rice: Filler. Processed rice product that is missing many of the nutrients contained in whole ground rice. (Cat's don't need grain, and this is the first ingredient!)<br />2 - Chicken By Product Meal: Parts of chicken not fit for human consumption, i.e. head, feet, bones, entrails, blood, intestines, etc.<br />3 - Corn Gluten Meal: Corn byproduct used as an inexpensive protein source.  Many cats and dogs are allergic to corn and, again, cats are carnivores and do not need grain.<br />4 - Powdered Cellulose:  Sawdust!<br />5 - Ground Whole Grain Corn:  More cheap, HYPER allergenic grain that cats don't need.<br />6 - Chicken Liver Flavor:  Self explanatory, but why not just use real chicken liver?<br />7 - Animal Fat: Fat from an unnamed animal source, most likely fat from many types of animals that the Hills company would rather not name.<br />8 - Soybean Mill Run: Soybean hulls - a cheap, byproduct filler.  Soy is also highly allergenic.<br /><br />The funny thing - anyone who buys Science Diet knows it's pretty expensive food.  Yet we can all reasonably presume that these fillers and byproducts probably aren't that expensive to source.  What's worse is that this food can cause serious health problems like diabetes due to the ridiculously high amount of carbohydrates (aka sugars).  The guaranteed analysis on the Hill's website indicates this food is composed of 43.2% carbohydrates.  That's completely inappropriate for the nutritional needs of cats.<br /><br />I was lucky to ""see the light"" before my cat developed any serious health problems from this food.  My cats symptoms on Science Diet were fairly mild, but still concerning - she got fatter and fatter, she was inactive, her coat was dull, and she pooped a lot.  The first food I switched her to was Taste of the Wild Rocky Mountain Formula, which is a grain-free, high protein diet that costs about half the price of Science Diet.  The first 8 ingredients of Taste of the Wild are chicken meal, peas, sweet potatoes, chicken fat, pea protein, potato protein, roasted venison, smoked salmon.  Obvious improvement over Science Diet's ingredients.  My cat loved it, started losing weight, more activity, coat became shiner, and there were litter box benefits as well (less poo because she was no longer eating filler that her body couldn't process).  I absolutely feel Taste of the Wild is an amazing value for grain-free cat food and a vastly superior product compared to Science Diet and most other commercial cat foods.<br /><br />A few months ago I found Orijen cat food and decided to switch again.  The first 8 ingredients of Orijen are fresh boneless chicken, chicken meal, fresh boneless salmon, turkey meal, fresh chicken liver, herring meal, russet potato, chicken fat.  Now doesn't the Orijen ingredient list make the Science Diet ingredients above even more laughable and sad?  After feeding Orijen and a bit of high-quality canned food every day (Tiki Cat or Nature's Variety Instict), my 4 year old cat has practically become a kitten again.  She plays every day and is the picture of lean, bright-eyed, happy feline health.  Changing my cat's diet from Science Diet to a diet appropriate for felines has completely transformed my cat in less than 6 months!<br /><br />There is so much information about feline health out there and so many holistic foods to choose from now.  I strongly believe that anyone who currently feeds Science Diet would feel immediately compelled to switch foods after doing 20-30 minutes of research.  Please do."
220741,B002FBY4AO,AVDJO35JCRKGH,Doris Turner,1,5,1,1281052800,Still made in China,"This is actually not a review on the product, since I have not tried it and will not try it as long as it is made in China. We are stuck with a ton of outsourced products, however knowingly buying food cannot be one of them. There are good snack products made in our country. I made a choice to put my money where my mouth is (pun intended) and check labels for country of origin. (PS. Did you know that a favority 5 cal drink mix Crystal Light is made in Mexico?)"
136938,B002AQP5FW,A3ROM407ZIPKAS,"Honeysuckle ""Honeysuckle""",0,1,1,1298073600,A box of sugar!,"I decided to try Betty Crockers GF yellow cake mistake, and what a mistake.  It's more sugar based than anything else.  I had to add lemon zest to give it a flavour.  The worst part is the sweet taste. Ugh.  I've called the company to complain as well.  There is no need to put so much sugar in any cake mix, not even GF!<br /><br />Will never buy this product again."
354857,B003YV46WK,A2X3L31KCXBHCL,"Working Mom ""Working Mom""",7,10,1,1321401600,Warning - Non-Diet Flavors contain Splenda,"We love our Soda Stream and usually drink the bubbly water plain or make our own syrups (very easy to do), but I purchased the Root Beer flavor on a whim. We poured the recommended amount of syrup into the carbonated water and slurped. It was OK for a split-second, THEN came the after taste - YUCK!!!<br /><br />If you are NOT of the persuasion that Splenda is natural and don't enjoy aftertaste and don't want to acquire a taste for fake sugar, then this product is NOT for you.<br /><br />From now on, I'm not buying anything without reading the label first."
531991,B005K4Q34S,A1T0OZVS8S0KP0,Eric L. Porter,1,2,1,1328745600,Just Gross,"I did not like this at all, worse than the gas station cappiccino, which I do like. The grove square french vanilla is just nasty really and it leaves a bad after taste. oh and you have to run a hot water cycle after using it to clean the machine, nothing lefted in the k-cup either, well just a little bit of water to leak from the k-cup when throwing away. I will not buy this again at any price.<br />The only reason for the one star rating was because the shipping and packaging of the products was nicely done, free super saving shipping is great. I just wish the contents of said packaging had been on par. anyone know of a good cappuccino for the keurig?"
107418,B007EJ4GSW,A26EGY7RVB0D2H,"Kelly ""Kelly""",0,0,1,1341705600,Not what I expected.,"I ordered this as a gift because the flavor sounded wonderful. They did arrive in a nicely packed box with a gel ice bag, but when I opened the chocolates they all looked old! They had the whitish light brown covering that chocolates get when they expire. I looked on the box for an expiration date and couldn't find one. I wondered if the ice bag it came packaged with had made the chocolates look this way but after tasting them I knew they were old. I couldn't give them as gifts and I won't be buying more!"
28064,B007POT6RM,A1NBNEIPXQ8I8T,J. Koster,0,0,1,1327795200,Like a bowl of sugar,"The product, Quaker Instant Oatmeal, High Fiber, Maple and Brown Sugar, was extremely sweet.  Way too much sugar taste.  I could even taste salt?  I could not taste the oats due to the high sugar content.  The product was mixed with 1/2 cup boiling water per the instructions.  UPC 30000 26190."
16378,B007TJGZ54,A1HSQIIPJB5ZM9,Bugle's Mom,0,2,1,1293667200,Yuck!,"I have ordered Breakfast Blend over the last three years.  The last order I received through Amazon was just awful! Bitter, burnt, undrinkable.....what are they doing to my once favorite coffee??"
367209,B001E6KBJ4,A1RSFFHS7TYBKZ,m,8,11,1,1328745600,More Expensive :(,"This product used to be affordable for a poor student like me, but now, they have upped the price and decreased the number of boxes. Unacceptable"
442792,B000HQPKCA,A32QUS5HTNB6GO,Rebecca Lieb,0,3,1,1269648000,Don't Order From This Merchant,"Never received the order. Package tracking indicates USPS never received the package from the merchant, who also didn't respond to my inquiries. Now I get to jump through hoops with Amazon and Amex to get my money back. Save yourself the aggro."
562477,B003VZ7W52,A23TUJTT6SHZDM,Cathy,0,10,1,1339113600,Caution,"May possibly contain genetically modified organisms. Do you want to be part of a science experiment? Google ""can GMOs be harmful to your health?"""
329245,B003VXHGE6,A1D3S3KH6T7206,gtl3,2,4,1,1297123200,Overpowering flavor and watery- Coffee lovers beware,"I found this coffee to be great at first, but as I started having it more and more I came to detest it. On the large setting the coffee is WAY too watery. Also, the flavor is very, very overpowering and kind of tastes like bananas.<br /><br />It is a pretty good mid-afternoon or evening desert coffee, but other than that it is kinda gross."
125116,B000NY8OLK,A1SUZ54GVLFL6K,Susie B,7,7,1,1290211200,NOT recommended-new recipe is awful,"I have been a regular consumer of Lindt Excellence 70% cocoa Dark Chocolate bar for years and have recommended it to many people, not only for the wonderful taste and texture, but b/c of the purity of this product (only four ingredients, including natural bourbon vanilla beans that gave it a most delicious flavor). My most recent purchase ... their ""new recipe,"" as stated on the label, was quite a shock to my taste buds. By adding soy lecithin to the recipe, they are now producing a bar that is not only tasteless but has a waxy texture that I find disgusting. I can only conclude that the soy has replaced some of the more costly ingredients, thereby becoming cheaper for Lindt to produce. Apparently, this has happened only since Lindt started producing the bar in the U.S. and the original formula is still in use in France and Canada but they will not ship it to the U.S. I am extremely disappointed in Lindt for this change and will never buy this product again, unless they go back to the original recipe. What a shame that lovers of dark chocolate have lost the opportunity to enjoy this formerly great product. And let me add that you didn't have to be a connoisseur of dark chocolate to know just how great this product was...all it took was one bite!"
317191,B0002DK60E,A1KXPLFENGAFOG,"ladybugmom ""mom Thier 300""",1,2,1,1321747200,Worthless!,"I purchased this item thinking how nice it would be to lift, sift and deposit waste into trash can. What a joke! My husband went to lift and sift and immediately stated ""this thing is worthless"". I looked at what he had in his hands and agreed. The ""sifter"" had clumps stuck to it, the debris left in the sifted litter still needed scooped and attempts to get the clumps stuck on the sifter to ""loosen"" only made more mess. We took sifter out and said ""we'll scoop any day"". I purchased another van ness sifting pan, without a lid, needless to say I'm not going to use that one either. What a waste of money. This is one of those times when I wished I'd purchased in a local store. I could return and get my money back. I'm not willing to pay return shipping to send back to Amazon.com. Buy the Omega Paw Self-Cleaning Litter Box as we both like this one very much. Two suggestions with the Omega Paw is to wipe down the inside lid every couple of days and do not over fill with litter."
183481,B004U43ZO0,A1KSDKIZ4XN3GG,Leslie Fitzgerald,0,0,1,1314230400,No good,"These sounded like such a great idea.  Of course gooey chewy chocolate fudge cookies will be wonderful, right ?  Sadly, no.  There is a strong artificial chemical taste and the texture is neither chewy nor gooey but only soggy.  They were surprisingly edible after having been left to get stale for a month.  I would never buy them at a grocery store."
282541,B0055BIFJM,A6AY2M778I3O1,"J. Todd ""sandnsea""",0,0,1,1341964800,Ick,"I'm not fussy about sugar-free foods because, after all, they're sugar-free. But these cookies are . I've had the sugar-free wafer cookies, they're okay. I've had some sugar-free chocolates from Hershey & Russell Stover, they're good. So I was expecting something that would satisfy a craving, at the least. These are dry and flavorless. I'd rather eat a saltine cracker."
